# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	66286
#@/user_id	71310d17-cb9e-48fd-97c9-73e0aea664c1
hen jiu le 	很久了	c=1 d=4.22573e-14 t=66286
hen jiu mei jian 	很久沒見	c=1 d=0.323033 t=66286
hen ke neng 	很可能	c=2 d=0.532592 t=66286
hen kuai 	很快	c=6 d=0.88471 t=66286
hen nan 	很難	c=2 d=0.913931 t=66286
hen nan kan 	很難看	c=1 d=0.458406 t=66286
hen nan shuo 	很難說	c=1 d=0.927743 t=66286
hen nu li 	很努力	c=1 d=1.11913e-30 t=66286
hen pa 	很怕	c=0 d=1.49041e-78 t=66286
hen qi guai 	很奇怪	c=1 d=0.110251 t=66286
hen qing xi 	很清晰	c=1 d=0.489192 t=66286
hen shao 	很少	c=7 d=1.52826 t=66286
hen shao yong 	很少用	c=1 d=0.755784 t=66286
hen shi 	很是	c=1 d=2.42242e-56 t=66286
hen suan 	很算	c=1 d=7.99987e-52 t=66286
hen wan 	很晚	c=1 d=8.85779e-74 t=66286
hen xi huan 	很喜歡	c=3 d=2.87514e-12 t=66286
hen xi wang 	很希望	c=1 d=2.01787e-25 t=66286
hen xiang 	很想	c=1 d=2.055e-62 t=66286
hen xiao 	很小	c=5 d=0.786628 t=66286
hen xu yao 	很需要	c=1 d=8.34817e-24 t=66286
hen yi huo 	很疑惑	c=1 d=0.398519 t=66286
hen you 	很有	c=2 d=6.06394e-57 t=66286
hen you ke neng 	很有可能	c=1 d=0.50409 t=66286
hen you yong 	很有用	c=1 d=1.09191e-05 t=66286
hen yuan 	很遠	c=2 d=5.00622e-08 t=66286
hen za 	很雜	c=1 d=1.95517e-35 t=66286
hen zai yi 	很在意	c=1 d=0.501576 t=66286
hen zhong yao 	很重要	c=1 d=1.16941e-47 t=66286
hen zuo zuo 	很做作	c=1 d=7.92027e-52 t=66286
heng 	哼	c=2 d=0.980199 t=66286
heng 	衡	c=0 d=5.9848e-80 t=66286
heng he li 	恒河里	c=2 d=0.726149 t=66286
heng mei 	橫眉	c=1 d=6.45573e-29 t=66286
heng zhe 	横着	c=1 d=1.45035e-80 t=66286
hong 	紅	c=1 d=1 t=66286
hong bao 	紅包	c=4 d=0.774916 t=66286
hong cai 	虹彩	c=3 d=2.80237 t=66286
hong chao 	紅朝	c=1 d=1 t=66286
hong jun 	紅軍	c=1 d=0.995012 t=66286
hong li 	紅利	c=1 d=0.588605 t=66286
hong lin 	鴻林	c=1 d=1.44695e-23 t=66286
hong lou meng 	紅樓夢	c=1 d=0.946485 t=66286
hong lv deng 	紅綠燈	c=6 d=0.88692 t=66286
hong mao 	紅帽	c=1 d=0.980199 t=66286
hong meng 	哄蒙	c=4 d=1.80927 t=66286
hong mi 	红米	c=1 d=0.0183156 t=66286
hong qiao 	虹橋	c=3 d=1.91253e-61 t=66286
hong se 	紅色	c=3 d=1.73458 t=66286
hong shao rou 	紅燒肉	c=1 d=3.36309e-63 t=66286
hong shu 	紅薯	c=1 d=0.718924 t=66286
hong tang 	紅糖	c=1 d=1.13099e-07 t=66286
hong tuo 	烘托	c=1 d=1.97751e-51 t=66286
hong wo 	哄我	c=1 d=0.722527 t=66286
hong xian 	紅線	c=1 d=0.806541 t=66286
hong zha 	轰炸	c=3 d=0.000293099 t=66286
hou 	侯	c=1 d=4.38207e-59 t=66286
hou 	後	c=28 d=2.89081 t=66286
hou ban 	後半	c=2 d=0.0221482 t=66286
hou ban chang 	後半場	c=1 d=3.59041e-09 t=66286
hou ban duan 	後半段	c=9 d=2.33373e-69 t=66286
hou ban ju 	後半句	c=1 d=0.71177 t=66286
hou che 	候車	c=0 d=1.43568e-79 t=66286
hou che qu 	候車區	c=2 d=5.61885e-72 t=66286
hou du 	厚度	c=1 d=2.21234e-77 t=66286
hou fang 	後放	c=1 d=0.609571 t=66286
hou hui 	後悔	c=3 d=0.980199 t=66286
hou ji 	後繼	c=2 d=0.83527 t=66286
hou lai 	後來	c=1 d=0.701173 t=66286
hou lia 	後倆	c=1 d=1.27298e-16 t=66286
hou mi 	猴米	c=9 d=1.9271 t=66286
hou mian 	後面	c=15 d=2.79182 t=66286
hou nao shao 	后脑勺	c=2 d=3.1272e-31 t=66286
hou nian ma yue 	猴年馬月	c=1 d=0.571209 t=66286
hou she 	喉舌	c=1 d=7.11142e-20 t=66286
hou si wei 	後四位	c=2 d=1.07467e-78 t=66286
hou tai 	後臺	c=9 d=1.15752 t=66286
hou tian 	後天	c=3 d=1.00293e-06 t=66286
hou tian xia wu 	後天下午	c=1 d=1.00796e-05 t=66286
hou xu 	後續	c=3 d=1.44075 t=66286
hou xu tui 	後續退	c=1 d=0.360595 t=66286
hou xu you 	後續有	c=1 d=2.54583e-23 t=66286
hou xuan 	候選	c=2 d=1.83602 t=66286
hou xuan ci 	候選詞	c=1 d=0.985112 t=66286
hou zhe 	後者	c=24 d=4.1546 t=66286
hou zhui 	後綴	c=4 d=1.90944 t=66286
hu 	乎	c=2 d=0.99005 t=66286
hu 	湖	c=1 d=1.37419e-63 t=66286
hu 	滬	c=3 d=1.98958e-05 t=66286
hu 	虎	c=2 d=0.918512 t=66286
hu bu 	互補	c=1 d=7.81032e-64 t=66286
hu che ba dao 	胡扯八道	c=1 d=1 t=66286
hu chi 	互斥	c=1 d=4.86721e-59 t=66286
hu chuan 	互傳	c=2 d=6.45927e-64 t=66286
hu da hu xiao 	忽大忽小	c=1 d=0.0217096 t=66286
hu dong 	互動	c=1 d=0.224249 t=66286
hu huan 	互換	c=1 d=2.94039e-71 t=66286
hu jiao 	呼叫	c=1 d=8.21409e-10 t=66286
hu li 	狐狸	c=3 d=0.976158 t=66286
hu li ye 	護理液	c=1 d=0.00013776 t=66286
hu lian 	互联	c=2 d=1.99501 t=66286
hu lian 	互聯	c=2 d=0.973644 t=66286
hu lian wang 	互聯網	c=1 d=0.00769192 t=66286
hu luan 	胡亂	c=1 d=0.371577 t=66286
hu luo bo 	胡蘿蔔	c=2 d=4.562e-61 t=66286
hu lve 	忽略	c=14 d=2.59785 t=66286
hu mu jing 	護目鏡	c=2 d=4.4212e-06 t=66286
hu nong 	糊弄	c=1 d=2.58378e-50 t=66286
hu shang 	糊上	c=1 d=3.01124e-57 t=66286
hu shi 	護士	c=1 d=0.856415 t=66286
hu ying 	呼應	c=2 d=0.843665 t=66286
hu you 	忽悠	c=0 d=1.71829e-46 t=66286
hu zhao 	護照	c=9 d=4.0911 t=66286
hu zi 	鬍子	c=2 d=0.41153 t=66286
hua 	华	c=3 d=0.99005 t=66286
hua 	花	c=13 d=1.87299 t=66286
hua 	華	c=5 d=0.97531 t=66286
hua 	話	c=0 d=2.25788e-53 t=66286
hua bing 	畫餅	c=1 d=0.431711 t=66286
hua bu qi 	花不起	c=1 d=1.48298e-77 t=66286
hua cai 	画猜	c=2 d=0.980199 t=66286
hua cao li bu cao 	話糙理不糙	c=1 d=1 t=66286
hua de 	畫得	c=5 d=1.83946 t=66286
hua de chu lai 	畫得出來	c=1 d=1.72773e-80 t=66286
hua diao 	劃掉	c=5 d=2.87543 t=66286
hua fei 	話費	c=7 d=0.946485 t=66286
hua feng 	畫風	c=5 d=4.99666e-07 t=66286
hua gong 	化工	c=2 d=1 t=66286
hua hua 	畫畫	c=2 d=0.814647 t=66286
hua ji 	滑稽	c=1 d=0.694197 t=66286
hua ka 	划卡	c=2 d=0.346456 t=66286
hua lai shi 	華萊士	c=1 d=1.88299e-63 t=66286
hua le 	花了	c=3 d=6.45923e-06 t=66286
hua li hu shao 	花裏胡哨	c=2 d=0.918512 t=66286
hua mian 	畫面	c=3 d=1.29729e-62 t=66286
hua ping 	花屏	c=1 d=0.869358 t=66286
hua qian 	花錢	c=8 d=1.04261 t=66286
hua quan 	画圈	c=2 d=1.31063e-06 t=66286
hua rong dao 	華容道	c=1 d=1.71409e-75 t=66286
hua shan 	華山	c=2 d=1.15396e-30 t=66286
hua sheng 	花生	c=1 d=4.81074e-10 t=66286
hua sheng mi 	花生米	c=3 d=9.26783e-22 t=66286
hua shi 	畫師	c=2 d=0.99005 t=66286
hua shu 	話術	c=1 d=1.22557e-40 t=66286
hua shuo 	華碩	c=2 d=2.75368e-26 t=66286
hua shuo 	話說	c=27 d=3.27328 t=66286
hua tai duo 	花太多	c=1 d=5.99251e-06 t=66286
hua tai duo le 	花太多了	c=1 d=5.90329e-06 t=66286
hua ti 	話題	c=2 d=0.831104 t=66286
hua wei 	化爲	c=1 d=0.759572 t=66286
hua wei 	花萎	c=2 d=3.13957e-48 t=66286
hua wei 	華爲	c=4 d=1.31771 t=66286
hua wei shi jie di yi 	花萎世界第一	c=2 d=0.818731 t=66286
hua xiang 	畫像	c=0 d=1.73639e-81 t=66286
hua xue 	化學	c=1 d=0.97531 t=66286
hua xue 	滑雪	c=1 d=1.82703e-61 t=66286
hua yu 	話語	c=6 d=1.41962 t=66286
hua yuan 	花園	c=2 d=7.35514e-07 t=66286
hua yuan 	花苑	c=1 d=1.56821e-58 t=66286
hua zhuang 	化妝	c=1 d=0.701173 t=66286
hua zou 	划走	c=1 d=4.66365e-27 t=66286
huai 	壞	c=18 d=2.35684 t=66286
huai dan 	壞蛋	c=3 d=1.62746 t=66286
huai di 	壞的	c=2 d=0.176089 t=66286
huai diao 	壞掉	c=7 d=3.91237 t=66286
huai diao ba 	壞掉吧	c=1 d=0.826959 t=66286
huai le 	壞了	c=2 d=7.63899e-10 t=66286
huai nian 	懷念	c=4 d=1.04035 t=66286
huai qi lai 	壞起來	c=1 d=7.72077e-46 t=66286
huai ren 	壞人	c=11 d=3.03103 t=66286
huai yi 	懷疑	c=1 d=1.66117e-59 t=66286
huan 	患	c=1 d=4.16113e-68 t=66286
huan 	換	c=35 d=5.9919 t=66286
huan 	歡	c=1 d=2.11909e-41 t=66286
huan 	環	c=0 d=0.0965605 t=66286
huan 	還	c=5 d=0.946485 t=66286
huan bang 	换绑	c=3 d=1.01809e-05 t=66286
huan bao 	環保	c=1 d=4.36541e-73 t=66286
huan bu huan 	換不換	c=1 d=0.798516 t=66286
huan che 	換車	c=3 d=1.61756e-53 t=66286
huan cheng 	換乘	c=1 d=3.32329e-70 t=66286
huan cheng 	換成	c=3 d=2.29063 t=66286
huan cun 	緩存	c=3 d=0.918512 t=66286
huan dao 	換到	c=2 d=1.74048 t=66286
huan de 	還的	c=1 d=3.22748e-20 t=66286
huan dian chi 	换电池	c=1 d=8.26343e-51 t=66286
huan diao 	換掉	c=3 d=0.0119145 t=66286
huan ge 	換個	c=3 d=0.740818 t=66286
huan gei 	還給	c=0 d=0.0985112 t=66286
huan guo lai le 	缓过来了	c=1 d=3.45609e-31 t=66286
huan hang 	換行	c=1 d=5.70007e-35 t=66286
huan hui lai 	換回來	c=2 d=5.13382e-10 t=66286
huan hui qu 	还回去	c=0 d=1.84313e-77 t=66286
huan hui qu le 	还回去了	c=1 d=1.85237e-76 t=66286
huan ji 	換機	c=1 d=4.35266e-68 t=66286
huan jing 	環境	c=8 d=2.62399 t=66286
huan jing bian liang 	環境變量	c=1 d=0.66034 t=66286
huan kuan 	還款	c=1 d=1.36919e-79 t=66286
huan le 	換了	c=3 d=1.5159 t=66286
huan le ba 	換了吧	c=1 d=0.000141247 t=66286
huan qi 	喚起	c=1 d=4.09988e-70 t=66286
huan qu 	換去	c=2 d=1.59034 t=66286
huan rao 	環繞	c=1 d=0.960789 t=66286
huan shang 	患上	c=1 d=0.970446 t=66286
huan shi 	幻視	c=9 d=2.22184 t=66286
huan suan 	換算	c=2 d=1.39786 t=66286
huan ting 	幻聽	c=2 d=8.01394e-32 t=66286
huan wang 	換網	c=1 d=0.97531 t=66286
huan xiang 	幻想	c=7 d=0.524663 t=66286
huan xing 	喚醒	c=1 d=6.53283e-51 t=66286
huan ying 	歡迎	c=4 d=0.970446 t=66286
huan yong 	換用	c=1 d=8.46082e-64 t=66286
huan yuan 	還原	c=4 d=2.62328 t=66286
huang 	晃	c=1 d=3.17102e-77 t=66286
huang 	黃	c=4 d=1.78921 t=66286
huang gua 	黃瓜	c=5 d=5.29336e-52 t=66286
huang hai 	黃海	c=3 d=1.8793 t=66286
huang jin 	黃金	c=2 d=0.687289 t=66286
huang lan 	黄蓝	c=1 d=1.09675e-57 t=66286
huang liang 	黃粱	c=1 d=0.214381 t=66286
huang ran dai wu 	恍然大悟	c=1 d=2.2952e-39 t=66286
huang tang 	荒唐	c=1 d=0.00282287 t=66286
huang yan 	謊言	c=1 d=3.3268e-53 t=66286
hui 	匯	c=3 d=1.68531 t=66286
hui 	回	c=3 d=1.4266 t=66286
hui 	會	c=101 d=6.63214 t=66286
hui 	迴	c=17 d=5.85401e-09 t=66286
hui ba 	會吧	c=1 d=0.839457 t=66286
hui ba 	會把	c=2 d=0.965605 t=66286
hui bao 	回報	c=1 d=0.142274 t=66286
hui bei 	會被	c=5 d=1.6652 t=66286
hui bei shuo 	會被說	c=1 d=4.26588e-37 t=66286
hui bu hui 	會不會	c=8 d=2.22798 t=66286
hui bu hui lai 	回不回來	c=1 d=1.4547e-27 t=66286
hui bu qu 	回不去	c=2 d=0.729796 t=66286
hui bu qu le 	回不去了	c=2 d=1.70565e-17 t=66286
hui chang 	回廠	c=1 d=0.000281606 t=66286
hui chang 	會場	c=5 d=3.48964e-28 t=66286
hui chang 	會長	c=1 d=3.74445e-62 t=66286
hui che 	回車	c=7 d=1.74514 t=66286
hui chen 	灰塵	c=1 d=7.08703e-09 t=66286
hui chu 	匯出	c=1 d=0.995012 t=66286
hui chu xian 	會出現	c=1 d=0.272532 t=66286
hui da 	回答	c=4 d=0.892002 t=66286
hui da le 	回答了	c=1 d=0.0808629 t=66286
hui da wen ti 	回答問題	c=1 d=5.10892e-41 t=66286
hui da wo 	回答我	c=1 d=0.891366 t=66286
hui dao 	回到	c=1 d=0.923116 t=66286
hui dao zhi 	會導致	c=1 d=0.847894 t=66286
hui de 	回的	c=1 d=5.08517e-45 t=66286
hui de 	會的	c=1 d=0.697676 t=66286
hui di 	會的	c=4 d=0.461189 t=66286
hui dian hua 	回電話	c=1 d=7.07475e-18 t=66286
hui du 	灰度	c=1 d=0.951229 t=66286
hui feng 	匯豐	c=6 d=1.88609 t=66286
hui fu 	回覆	c=47 d=4.91267 t=66286
hui fu 	恢復	c=8 d=2.5237 t=66286
hui gen 	會跟	c=0 d=1.05831e-50 t=66286
hui gui 	回歸	c=8 d=0.88692 t=66286
hui gun 	回滾	c=1 d=2.16632e-65 t=66286
hui he shi 	會合適	c=1 d=0.726149 t=66286
hui he shi ma 	會合适吗	c=2 d=0.995012 t=66286
hui hou 	會後	c=0 d=2.7322e-61 t=66286
hui hou hui 	會後會	c=1 d=2.74589e-60 t=66286
hui ji 	灰機	c=1 d=0.946485 t=66286
hui jia 	回家	c=14 d=1.70272 t=66286
hui jia lu shang 	回家路上	c=1 d=4.08108e-16 t=66286
hui kui 	回饋	c=3 d=1.37137e-63 t=66286
hui lai 	回來	c=25 d=3.98785 t=66286
hui lai le 	回來了	c=10 d=1.79486 t=66286
hui lai zai shuo 	回來再說	c=1 d=0.000611253 t=66286
hui lao jia 	回老家	c=2 d=2.64213e-45 t=66286
hui le 	毀了	c=1 d=4.2569e-71 t=66286
hui mie 	毀滅	c=4 d=0.0684371 t=66286
hui nong me 	會弄麼	c=1 d=4.81238e-14 t=66286
hui qu 	回去	c=37 d=1.67465 t=66286
hui qu 	會去	c=1 d=1.90651e-62 t=66286
hui qu le 	回去了	c=3 d=1 t=66286
hui rang wo 	會讓我	c=1 d=0.479505 t=66286
hui ru 	匯入	c=1 d=0.955997 t=66286
hui se 	灰色	c=4 d=1.74745 t=66286
hui she 	會社	c=4 d=2.27114 t=66286
hui shi 	會是	c=4 d=1.18996 t=66286
hui shi ge 	會是個	c=1 d=0.00229965 t=66286
hui shi shen me yang zi 	會是什麼樣子	c=1 d=0.579842 t=66286
hui shou 	回收	c=2 d=0.985112 t=66286
hui shou 	揮手	c=1 d=0.99005 t=66286
hui shou zhan 	回收站	c=1 d=0.814647 t=66286
hui shuo 	會說	c=1 d=2.69986e-67 t=66286
hui si 	會死	c=1 d=1.27233e-10 t=66286
hui su she 	迴宿舍	c=1 d=8.60506e-57 t=66286
hui suo 	回鎖	c=2 d=9.51553e-05 t=66286
hui tu ban 	繪圖板	c=1 d=1.12126e-23 t=66286
hui tui 	回退	c=2 d=1.68575e-26 t=66286
hui wan 	會玩	c=1 d=0.000345679 t=66286
hui wan de 	會玩的	c=1 d=5.33227e-15 t=66286
hui xie 	會寫	c=2 d=1.54414e-39 t=66286
hui xu yao 	會需要	c=1 d=3.84525e-51 t=66286
hui xue xiao 	迴學校	c=3 d=1.31126e-41 t=66286
hui yi 	回憶	c=1 d=0.960789 t=66286
hui yi 	會議	c=2 d=2.84282e-27 t=66286
hui yi shang 	會議上	c=1 d=3.54829e-76 t=66286
hui yin wei 	會因爲	c=1 d=0.316637 t=66286
hui ying 	回應	c=5 d=1.85117 t=66286
hui you 	會有	c=5 d=1.46286 t=66286
hui yuan 	會員	c=2 d=0.31823 t=66286
hui yuan lou 	匯遠樓	c=1 d=1.06967e-57 t=66286
hui zai 	會在	c=2 d=0.941821 t=66286
hui zhang 	徽章	c=2 d=0.744532 t=66286
hui zhao 	會找	c=0 d=5.55254e-51 t=66286
hui zhei yang 	會這樣	c=2 d=0.744532 t=66286
hui zhi dan 	回執單	c=1 d=0.869358 t=66286
hui zong 	匯總	c=1 d=0.937067 t=66286
hui zong 	彙總	c=0 d=0.0847894 t=66286
hui zong dao 	匯總到	c=1 d=3.16832e-67 t=66286
hun dun 	渾沌	c=1 d=0.985112 t=66286
hun dun 	餛飩	c=1 d=0.995012 t=66286
hun he 	混合	c=6 d=1.28549e-72 t=66286
hun jia 	婚嫁	c=1 d=0.869358 t=66286
hun li 	婚禮	c=2 d=0.000203468 t=66286
hun ning tu 	混凝土	c=5 d=2.23078e-75 t=66286
hun ri zi 	混日子	c=2 d=3.73681e-38 t=66286
hun xiao shi ting 	混淆視聽	c=1 d=0.000332125 t=66286
hun zhang 	混帳	c=1 d=3.5736e-42 t=66286
huo 	活	c=2 d=0.429557 t=66286
huo 	禍	c=1 d=1.64464e-59 t=66286
huo 	貨	c=2 d=9.5232e-53 t=66286
huo bi 	貨幣	c=2 d=1.09817 t=66286
huo bu xia qu 	活不下去	c=3 d=5.17186e-20 t=66286
huo che 	火車	c=3 d=6.36189e-15 t=66286
huo che zhan 	火車站	c=9 d=0.000578542 t=66286
huo de 	活得	c=1 d=5.46057e-30 t=66286
huo de 	獲得	c=1 d=0.442639 t=66286
huo dong 	活動	c=8 d=0.88044 t=66286
huo gai 	活該	c=1 d=4.07249e-50 t=66286
huo guo 	火鍋	c=3 d=1.32645e-14 t=66286
huo hai 	禍害	c=0 d=0.0955997 t=66286
huo hu 	火狐	c=2 d=2.83114e-08 t=66286
huo le 	活了	c=1 d=1.56848e-60 t=66286
huo li 	火力	c=2 d=0.404542 t=66286
huo mei huo zhe 	活沒活着	c=1 d=3.48952e-56 t=66286
huo pu sa 	活菩薩	c=1 d=0.88692 t=66286
huo qi lai 	火起來	c=1 d=9.29324e-21 t=66286
huo qi lai le 	活起來了	c=1 d=1.22361e-80 t=66286
huo qu 	獲取	c=6 d=2.12158 t=66286
huo ren 	活人	c=1 d=0.985112 t=66286
huo ti 	貨梯	c=1 d=6.96422e-68 t=66286
huo tui 	火腿	c=1 d=3.56984e-59 t=66286
huo xing 	火星	c=2 d=7.03714e-14 t=66286
huo yue 	活躍	c=1 d=2.36421e-64 t=66286
huo zhe 	或者	c=138 d=7.87566 t=66286
huo zhe 	活着	c=3 d=6.62716e-10 t=66286
huo zhe shi 	或者是	c=4 d=4.37997e-24 t=66286
huo zhe shuo 	或者說	c=4 d=0.0139818 t=66286
i c 	ic	c=0 d=0.00420036 t=66286
i c a l i n g u a 	icalingua	c=1 d=0.000363402 t=66286
i c chun gong hua 	ic春宮畫	c=1 d=0.0422141 t=66286
i c o n 	icon	c=2 d=1.11101e-06 t=66286
i c o n i f y 	iconify	c=2 d=7.14501e-65 t=66286
i g n o r e 	ignore	c=1 d=1.23196e-13 t=66286
i k u u u 	ikuuu	c=1 d=3.747e-70 t=66286
i n 	in	c=2 d=0.000471307 t=66286
i n f i n i t y 	infinity	c=4 d=0.000437938 t=66286
i n s t a g r a m 	Instagram	c=1 d=0.985112 t=66286
i n s t a l l 	install	c=1 d=0.00148106 t=66286
i n s t a l l e r 	installer	c=1 d=0.778801 t=66286
i n t e g r i t y 	integrity	c=1 d=4.94009e-28 t=66286
i n t e l 	Intel	c=1 d=0.00843808 t=66286
i o s 	ios	c=3 d=0.27728 t=66286
i p a d 	iPad	c=2 d=0.767206 t=66286
i p h o n e 	iPhone	c=2 d=0.650509 t=66286
i s 	is	c=1 d=0.00030659 t=66286
i s s u e 	issue	c=6 d=3.20796 t=66286
i s s u e s 	issues	c=4 d=2.3526 t=66286
i t 	it	c=1 d=3.74725e-12 t=66286
j i a n g u o y u n 	jianguoyun	c=1 d=0.0025415 t=66286
ji 	基	c=8 d=1.61644e-30 t=66286
ji 	幾	c=3 d=2.08972 t=66286
ji 	機	c=5 d=2.0914 t=66286
ji 	級	c=1 d=0.0995012 t=66286
ji 	記	c=10 d=0.0831104 t=66286
ji 	雞	c=18 d=4.54587 t=66286
ji bai 	幾百	c=2 d=6.62674e-56 t=66286
ji bai kuai qian 	几百块钱	c=2 d=3.22508e-70 t=66286
ji ben 	基本	c=25 d=2.31906 t=66286
ji ben pan 	基本盤	c=2 d=1.42606 t=66286
ji ben shang 	基本上	c=4 d=0.955997 t=66286
ji ben yuan li 	基本原理	c=2 d=2.75754e-74 t=66286
ji bian 	即便	c=20 d=2.15194 t=66286
ji bie 	級別	c=2 d=1.51325 t=66286
ji bing 	疾病	c=4 d=2.96228 t=66286
ji bu 	既不	c=0 d=1.08525e-81 t=66286
ji bu xu yao 	既不需要	c=1 d=1.09069e-80 t=66286
ji bu zhu 	記不住	c=2 d=2.84318e-45 t=66286
ji cai 	集採	c=1 d=0.970446 t=66286
ji cao 	基操	c=1 d=0.99005 t=66286
ji chang 	機場	c=10 d=1.86074 t=66286
ji cheng 	集成	c=3 d=2.00532 t=66286
ji cheng geng xin 	集成更新	c=1 d=0.923116 t=66286
ji chu 	基礎	c=6 d=1.69784 t=66286
ji ci 	幾次	c=5 d=0.909373 t=66286
ji cuo le 	記錯了	c=4 d=1.47855 t=66286
ji dai 	幾代	c=1 d=1 t=66286
ji dan 	雞蛋	c=4 d=7.41197e-07 t=66286
ji dan geng 	雞蛋羹	c=1 d=8.24771e-58 t=66286
ji de 	急得	c=1 d=1.3638e-62 t=66286
ji de 	記得	c=21 d=2.1292 t=66286
ji de zhu 	記得住	c=1 d=0.951229 t=66286
ji di 	極低	c=1 d=0.562705 t=66286
ji dian 	幾點	c=11 d=4.13994e-08 t=66286
ji dian dao 	幾點到	c=1 d=8.14595e-59 t=66286
ji dian le 	幾點了	c=1 d=6.91087e-07 t=66286
ji dong 	激動	c=1 d=0.985112 t=66286
ji dou bu ji 	記都不記	c=1 d=0.83527 t=66286
ji du 	嫉妒	c=0 d=3.17933e-50 t=66286
ji du 	季度	c=0 d=2.28499e-17 t=66286
ji du le 	季度了	c=1 d=2.29644e-16 t=66286
ji du ni de 	嫉妒你的	c=1 d=3.19526e-49 t=66286
ji duan 	極端	c=1 d=0.0761538 t=66286
ji dun 	幾頓	c=1 d=3.47933e-51 t=66286
ji fan 	机翻	c=5 d=1.18954 t=66286
ji fen 	幾分	c=1 d=0.585669 t=66286
ji fen 	積分	c=2 d=3.4843e-09 t=66286
ji fen zhi ji 	幾分之幾	c=1 d=0.937067 t=66286
ji fen zhong 	幾分鐘	c=3 d=2.51664e-05 t=66286
ji fu 	給付	c=2 d=1.48042 t=66286
ji ge 	幾個	c=9 d=2.65724 t=66286
ji ge xiao shi 	幾個小時	c=3 d=1.48767 t=66286
ji ge yue 	幾個月	c=6 d=2.92572 t=66286
ji guan 	籍貫	c=1 d=1.38394e-58 t=66286
ji guang 	極光	c=3 d=0.99005 t=66286
ji guo lai 	寄過來	c=1 d=9.32999e-38 t=66286
ji hao 	幾號	c=2 d=2.17045e-58 t=66286
ji hao 	記好	c=4 d=4.60084e-10 t=66286
ji hao di 	極好的	c=1 d=0.782705 t=66286
ji he 	幾何	c=1 d=2.43332e-50 t=66286
ji he 	集合	c=2 d=0.036334 t=66286
ji hu 	幾乎	c=12 d=1.62284 t=66286
ji hu shi 	幾乎是	c=1 d=3.24763e-05 t=66286
ji hua 	計劃	c=8 d=0.00605966 t=66286
ji huang 	饑荒	c=1 d=1.51928e-38 t=66286
ji hui 	機會	c=5 d=0.786852 t=66286
ji huo 	激活	c=3 d=1 t=66286
ji huo bu ding 	激活補丁	c=1 d=1.33366e-05 t=66286
ji ji 	急急	c=1 d=0.786628 t=66286
ji ji 	積極	c=1 d=2.15896e-25 t=66286
ji jia 	計價	c=2 d=1.84438e-76 t=66286
ji jian 	極簡	c=1 d=0.00232276 t=66286
ji jiang 	激將	c=1 d=5.79034e-14 t=66286
ji jin 	激進	c=2 d=0.0873716 t=66286
ji ju hua 	幾句話	c=1 d=0.136695 t=66286
ji ke 	即可	c=6 d=0.829047 t=66286
ji ke 	既可	c=1 d=0.290835 t=66286
ji ke 	極客	c=2 d=0.290835 t=66286
ji ke yi 	既可以	c=1 d=0.67032 t=66286
ji kuai qian 	幾塊錢	c=1 d=0.932394 t=66286
ji lai 	寄來	c=1 d=1.23746e-36 t=66286
ji le 	寄了	c=1 d=9.10892e-50 t=66286
ji le 	急了	c=2 d=0.0119742 t=66286
ji le 	雞肋	c=1 d=7.42158e-81 t=66286
ji liang ji jia 	計量計價	c=5 d=5.24988e-74 t=66286
ji lu 	紀錄	c=8 d=3.50557 t=66286
ji lu 	記錄	c=13 d=1.70944 t=66286
ji lv 	紀律	c=1 d=2.61117e-27 t=66286
ji miao zhong 	幾秒鐘	c=1 d=1.02441e-19 t=66286
ji mo 	寂寞	c=0 d=0.000460782 t=66286
ji mo jun 	寂寞君	c=1 d=2.49059e-59 t=66286
ji mo le 	寂寞了	c=1 d=0.00463092 t=66286
ji nan lu 	濟南路	c=2 d=0.233673 t=66286
ji nian 	幾年	c=1 d=4.56586e-13 t=66286
ji nian 	紀念	c=5 d=0.995012 t=66286
ji nian qian 	幾年前	c=6 d=1.39742 t=66286
ji nian zhi hou 	幾年之後	c=1 d=0.579842 t=66286
ji pi ti 	鸡皮提	c=1 d=0.0665368 t=66286
ji qi 	及其	c=2 d=0.120947 t=66286
ji qi 	機器	c=4 d=0.701173 t=66286
ji qi le 	集齐了	c=1 d=0.640824 t=66286
ji qi ren 	機器人	c=3 d=1.90366 t=66286
ji qi ta 	及其它	c=1 d=0.782705 t=66286
ji qian 	幾千	c=1 d=3.22124e-56 t=66286
ji qiang 	極強	c=1 d=0.97531 t=66286
ji ran 	既然	c=9 d=1.42001 t=66286
ji sheng 	寄生	c=3 d=0.000220415 t=66286
ji shi 	即使	c=2 d=0.166837 t=66286
ji shi 	即時	c=3 d=0.677057 t=66286
ji shi 	及時	c=2 d=0.965605 t=66286
ji shi 	幾十	c=3 d=1.27463 t=66286
ji shi gan 	既視感	c=7 d=1.06491 t=66286
ji shi ge 	幾十個	c=1 d=4.2756e-06 t=66286
ji shi hao 	幾十號	c=1 d=0.236928 t=66286
ji shi kuai qian 	幾十塊錢	c=1 d=5.87247e-62 t=66286
ji shi qi 	計時器	c=1 d=0.216536 t=66286
ji shu 	技術	c=4 d=0.904837 t=66286
ji shu 	計數	c=1 d=0.932394 t=66286
ji shu li 	技術力	c=1 d=5.27921e-15 t=66286
